gene	p
ENSFHEP00000011153	7.09681064287937e-05
ENSFHEP00000011118	0.0075190969657735
ENSFHEP00000003276	0.541498076670747
ENSFHEP00000034746	0.649802202188529
ENSFHEP00000017331	0.433300395423663
ENSFHEP00000014139	0.239517318430675
ENSFHEP00000024858	0.6787278465901
ENSFHEP00000000373	0.107811718713311
ENSFHEP00000007204	0.166502432632328
ENSFHEP00000005396	0.183359898702329
ENSFHEP00000006780	0.0211738971906252
ENSFHEP00000029665	0.0334488018756614
ENSFHEP00000017547	0.270072294718746
ENSFHEP00000006445	0.820372011326329
ENSFHEP00000023453	0.315636240093665
ENSFHEP00000005283	0.0331853684489691
ENSFHEP00000028752	0.532964607661049
ENSFHEP00000033840	0.373347333250143
ENSFHEP00000002115	0.0169874682789556
ENSFHEP00000006487	0.487643145297491
ENSFHEP00000006867	0.841512225729422
ENSFHEP00000018140	0.79269094354084
ENSFHEP00000006612	0.000166331527665568
ENSFHEP00000026920	0.99033769650953
ENSFHEP00000032733	0.0111906435180843
ENSFHEP00000002058	0.0546272561095248
ENSFHEP00000000452	0.2952848835779
ENSFHEP00000003928	0.0251421342345581
ENSFHEP00000009119	0.0484426854787305
ENSFHEP00000010147	0.760884113732077
ENSFHEP00000012957	0.106920009617093
ENSFHEP00000020022	0.568210432614092
ENSFHEP00000026475	0.128911961280887
ENSFHEP00000026613	0.151333259091156
ENSFHEP00000028210	0.178345041945205
ENSFHEP00000030441	0.000149155351053046
ENSFHEP00000030543	0.573523612049659
ENSFHEP00000031548	0.847770609913759
ENSFHEP00000007478	0.0113004590377938
ENSFHEP00000003400	0.00822003318318736
ENSFHEP00000009582	0.585291276053788
ENSFHEP00000002410	0.85585127505921
ENSFHEP00000006930	0.0147235531352595
ENSFHEP00000033639	0.0282893976128852
ENSFHEP00000019084	0.0503630497659156
ENSFHEP00000021255	0.962118894927322
ENSFHEP00000030426	0.0855982790191301
ENSFHEP00000035089	0.268166246107182
ENSFHEP00000023752	0.90475786929586
ENSFHEP00000031087	0.0926355297527463
ENSFHEP00000010953	0.213496845992587
ENSFHEP00000004408	0.166867329282528
ENSFHEP00000005401	0.0180975788737507
ENSFHEP00000033296	0.111194958912067
ENSFHEP00000023193	0.345048374672954
ENSFHEP00000001125	0.456967983308445
ENSFHEP00000003089	0.0711159044233767
ENSFHEP00000003957	0.825904729972535
ENSFHEP00000007527	0.145107627588559
ENSFHEP00000013600	0.0322333396540805
ENSFHEP00000015585	0.0256425862612019
ENSFHEP00000021077	0.347738881630604
ENSFHEP00000021336	0.00677828320857616
ENSFHEP00000028836	0.488760748727096
ENSFHEP00000012341	0.402395618287145
ENSFHEP00000003811	0.0281486499786174
ENSFHEP00000033417	0.915066048673848
ENSFHEP00000026801	0.535904082328966
ENSFHEP00000026465	0.916869736798953
ENSFHEP00000026688	0.000768453895340976
ENSFHEP00000004617	0.177131445586717
ENSFHEP00000009568	0.738495211869935
ENSFHEP00000006048	0.43276244656174
ENSFHEP00000007799	0.147408961588503
ENSFHEP00000011468	0.0220120864125983
ENSFHEP00000013687	0.0544406438260631
ENSFHEP00000013924	0.0499419502842799
ENSFHEP00000017282	0.641939946955686
ENSFHEP00000028111	0.705730553417284
ENSFHEP00000029150	0.0624780568740574
ENSFHEP00000029501	0.0964573915345685
ENSFHEP00000033939	0.828947265233832
ENSFHEP00000004319	0.56529594040235
ENSFHEP00000008264	0.00841961997956154
ENSFHEP00000026334	0.0571776564105282
ENSFHEP00000001493	0.781883923687965
ENSFHEP00000003120	0.312779650777407
ENSFHEP00000005544	0.015069693763752
ENSFHEP00000006905	0.344203572735977
ENSFHEP00000023506	0.157900063025484
ENSFHEP00000004229	0.578106739515033
ENSFHEP00000007587	0.0139618994747496
ENSFHEP00000003382	0.0866391976915584
ENSFHEP00000025956	0.849047170518417
ENSFHEP00000029224	0.165711447839631
ENSFHEP00000009408	0.655796797798763
ENSFHEP00000020181	0.135565470108309
ENSFHEP00000033653	0.348386979601208
ENSFHEP00000034496	0.253007854243419
ENSFHEP00000014855	0.0408628869408922
ENSFHEP00000026306	0.0195931882034828
ENSFHEP00000031564	0.00376124044344723
ENSFHEP00000016022	0.475499145876728
ENSFHEP00000026678	0.27342105515393
ENSFHEP00000030457	0.482466205503912
ENSFHEP00000033456	0.0263425307060332
ENSFHEP00000001794	0.548999135391413
ENSFHEP00000017636	0.29415799125971
ENSFHEP00000001937	0.813836377432952
ENSFHEP00000008838	0.111579045449534
ENSFHEP00000002083	0.300144902281005
ENSFHEP00000027312	0.325932229024073
ENSFHEP00000002112	0.855770816839895
ENSFHEP00000024980	0.0569988834481776
ENSFHEP00000009077	0.836020754721868
ENSFHEP00000012719	0.0131927632064115
ENSFHEP00000015701	0.474532224693423
ENSFHEP00000016683	0.00416526703173996
ENSFHEP00000022252	0.0876014994305248
ENSFHEP00000029581	0.207782436178362
ENSFHEP00000002315	0.0139918559324404
ENSFHEP00000012827	0.136898914641306
ENSFHEP00000033311	0.0265174612057393
ENSFHEP00000017050	0.0314791542912178
ENSFHEP00000029940	0.411825268064036
ENSFHEP00000029640	0.00438009907220485
ENSFHEP00000011894	0.492035023901049
ENSFHEP00000018160	0.942734573408947
ENSFHEP00000020524	0.0177001612991175
ENSFHEP00000017232	0.710139286929685
ENSFHEP00000022339	0.798272302862757
ENSFHEP00000000813	0.103005679692544
ENSFHEP00000002023	0.485860229577217
ENSFHEP00000014104	0.0131596442472224
ENSFHEP00000021284	0.470256619920014
ENSFHEP00000031199	0.903554868497668
ENSFHEP00000003345	0.816718177490261
ENSFHEP00000006857	0.00533974643691395
ENSFHEP00000015173	0.367757462735598
ENSFHEP00000017109	0.0531051009732808
ENSFHEP00000021524	0.185513860038968
ENSFHEP00000021120	0.00272730123980845
ENSFHEP00000013904	0.894149897263796
ENSFHEP00000008022	0.0289234323912546
ENSFHEP00000012304	0.691438102083248
ENSFHEP00000020536	0.0430755874965987
ENSFHEP00000016665	0.461507862663874
ENSFHEP00000018562	0.679208776424186
ENSFHEP00000033958	0.704050408615083
ENSFHEP00000033436	0.620953188650332
ENSFHEP00000034551	0.595470107072058
ENSFHEP00000006527	0.355118099304751
ENSFHEP00000013758	8.18896814711232e-05
ENSFHEP00000013631	0.0125297116377959
ENSFHEP00000005510	0.00055619680999039
ENSFHEP00000014286	0.98453510743754
ENSFHEP00000025227	0.0398992314123177
ENSFHEP00000028589	0.908219605389238
ENSFHEP00000032799	0.177346864419481
ENSFHEP00000015510	0.191867006522018
ENSFHEP00000031311	0.707272244959988
ENSFHEP00000027215	0.0395436726601056
ENSFHEP00000006669	0.567421375030459
ENSFHEP00000016211	0.962311050193948
ENSFHEP00000030102	0.441623012950939
ENSFHEP00000033304	0.0145118503482188
ENSFHEP00000016299	0.0224365572451983
ENSFHEP00000002085	0.171493858437783
ENSFHEP00000018940	0.0645931081394322
ENSFHEP00000004646	0.00633423583574682
ENSFHEP00000000034	0.0038381798639489
ENSFHEP00000002916	0.569104260000122
ENSFHEP00000003856	0.00726023675722225
ENSFHEP00000010365	0.797632081933297
ENSFHEP00000032747	0.0244253635862419
ENSFHEP00000004670	0.138704369374217
ENSFHEP00000005384	0.110956379505304
ENSFHEP00000013441	0.189597601034593
ENSFHEP00000020777	0.758558892304854
ENSFHEP00000009103	0.00477205562048606
ENSFHEP00000017640	0.904640085291947
ENSFHEP00000003082	0.890607812559215
ENSFHEP00000018486	0.549599990365849
ENSFHEP00000016526	0.873415098392808
ENSFHEP00000030338	0.0868722730739334
ENSFHEP00000006559	0.72572286956946
ENSFHEP00000024870	0.369981762567248
ENSFHEP00000017410	0.0648416188388669
ENSFHEP00000004862	0.18170527730403
ENSFHEP00000023923	0.138587948223091
ENSFHEP00000025406	0.312749186669257
ENSFHEP00000006050	0.233734968272654
ENSFHEP00000016021	0.136218091993278
ENSFHEP00000022200	0.143255350828578
ENSFHEP00000002883	0.244170187753266
ENSFHEP00000008272	0.0494655238426653
ENSFHEP00000012230	0.3106232352454
ENSFHEP00000026647	0.748302246452041
ENSFHEP00000021741	0.78907190238689
ENSFHEP00000018928	0.0154841637447943
ENSFHEP00000008833	0.0501120518166539
ENSFHEP00000031108	0.281913406632895
ENSFHEP00000020573	0.395661210505797
ENSFHEP00000011044	0.235332711595704
ENSFHEP00000028805	0.00366770597293742
ENSFHEP00000028468	0.553391142182678
ENSFHEP00000006851	0.0985088136068524
ENSFHEP00000015944	0.292698291008339
ENSFHEP00000021786	0.00960672646953421
ENSFHEP00000006109	0.592436658882382
ENSFHEP00000019159	0.0233065663620214
ENSFHEP00000026977	0.504954836978466
ENSFHEP00000034034	0.641121443896436
ENSFHEP00000012809	0.00650238117912438
ENSFHEP00000016389	0.380885385628813
ENSFHEP00000004385	0.0532911768770504
ENSFHEP00000019443	0.0900073228866167
ENSFHEP00000023070	0.678447187613389
ENSFHEP00000034208	0.164043769762294
ENSFHEP00000019829	0.00429081445386393
ENSFHEP00000001164	0.112671834303599
ENSFHEP00000013494	0.295557421076674
ENSFHEP00000001675	0.119737352694686
ENSFHEP00000003447	0.481294720850427
ENSFHEP00000006713	0.0408586820722786
ENSFHEP00000007791	0.0335540412781763
ENSFHEP00000009616	0.780365860542811
ENSFHEP00000010093	0.764287358782883
ENSFHEP00000019011	0.112446854410226
ENSFHEP00000019301	0.0348020960123086
ENSFHEP00000023063	0.689801377105703
ENSFHEP00000025894	0.996526179935272
ENSFHEP00000027229	0.651037556552421
ENSFHEP00000014886	0.00232640985282225
ENSFHEP00000030444	0.567569674252182
ENSFHEP00000007443	0.473524186063444
ENSFHEP00000012740	0.256633559776574
ENSFHEP00000029571	0.0414138640120046
ENSFHEP00000033636	0.0974609973323731
ENSFHEP00000001149	0.0187980842160497
ENSFHEP00000006565	0.296597664703237
ENSFHEP00000029436	0.0532978427247537
ENSFHEP00000026768	0.197371630202877
ENSFHEP00000001837	0.219828931989706
ENSFHEP00000031946	0.0232452118711356
ENSFHEP00000025184	0.183541897325871
ENSFHEP00000019168	0.0985177480735964
ENSFHEP00000010207	0.389930577036285
ENSFHEP00000026053	0.0437571005841629
ENSFHEP00000002457	0.676019967545846
ENSFHEP00000006213	0.960597551876206
ENSFHEP00000008772	0.767737116438318
ENSFHEP00000013451	0.0389141371999595
ENSFHEP00000019589	0.271748001822922
ENSFHEP00000028374	0.179223950085211
ENSFHEP00000011710	0.164781390758242
ENSFHEP00000010179	0.0704749190829884
ENSFHEP00000017122	0.0612948971596812
ENSFHEP00000028724	0.149119363733807
ENSFHEP00000007386	0.564182166789432
ENSFHEP00000010590	0.974438875274264
ENSFHEP00000013147	0.510297068653685
ENSFHEP00000013759	0.0317652932850578
ENSFHEP00000022022	0.431397302656403
ENSFHEP00000002104	0.312894733916445
ENSFHEP00000034031	0.078257637187471
ENSFHEP00000002212	0.00592955525119386
ENSFHEP00000004513	0.235155589020367
ENSFHEP00000033460	0.275931296469157
ENSFHEP00000023452	0.283518370328796
ENSFHEP00000007058	0.497824284499769
ENSFHEP00000029364	0.129598640442793
ENSFHEP00000014283	0.454284708432776
ENSFHEP00000032333	0.889765363660791
ENSFHEP00000008223	0.121338890268968
ENSFHEP00000008465	0.19380491283401
ENSFHEP00000001448	0.710922673048034
ENSFHEP00000008959	0.0192116712242159
ENSFHEP00000026037	0.0709869596714315
ENSFHEP00000011226	0.0726397882874887
ENSFHEP00000021846	0.179322061485438
ENSFHEP00000027938	0.238301729685702
ENSFHEP00000001357	0.639554400523605
ENSFHEP00000009822	0.626412892300507
ENSFHEP00000014379	0.351827604959416
ENSFHEP00000016599	0.0104841368072527
ENSFHEP00000033134	0.0146668921408359
ENSFHEP00000001128	0.256989044137769
ENSFHEP00000002162	0.0981377163786519
ENSFHEP00000004283	0.0249576658023409
ENSFHEP00000005979	0.108306973303036
ENSFHEP00000011570	0.451407774152586
ENSFHEP00000018263	0.032319096161446
ENSFHEP00000021749	0.0274204964573033
ENSFHEP00000027595	0.287043511570964
ENSFHEP00000024226	0.178103341535967
ENSFHEP00000015487	0.136855466572102
ENSFHEP00000003638	0.278182520229207
ENSFHEP00000029862	0.341241623878584
ENSFHEP00000013946	0.613869315780241
ENSFHEP00000025211	0.121338890268968
ENSFHEP00000002468	0.349015990933839
ENSFHEP00000013581	0.574340539034417
ENSFHEP00000015750	0.534889467481272
ENSFHEP00000024256	0.0415627824447032
ENSFHEP00000033075	0.0072012558867187
ENSFHEP00000009043	0.247525814404017
ENSFHEP00000025141	0.156488584888928
ENSFHEP00000008557	0.0970263716481556
ENSFHEP00000002031	0.0424271158352404
ENSFHEP00000015120	0.101407676047112
ENSFHEP00000003490	0.0832821456057553
ENSFHEP00000025800	0.515894587665791
ENSFHEP00000031067	0.441228171608546
ENSFHEP00000030112	0.296816471935325
ENSFHEP00000001644	0.427389646511522
ENSFHEP00000005590	0.257293432794525
ENSFHEP00000011391	0.0214032426711616
ENSFHEP00000016209	0.193303440603996
ENSFHEP00000022766	0.117272042199347
ENSFHEP00000025929	0.0959473287470256
ENSFHEP00000032772	0.154816741960757
ENSFHEP00000030466	0.15132360125979
ENSFHEP00000013044	0.0172649501631659
ENSFHEP00000015063	0.460462651891628
ENSFHEP00000006341	0.39396683597956
ENSFHEP00000022954	0.771369496710381
ENSFHEP00000023887	0.260146500158045
ENSFHEP00000021731	0.015155596148694
ENSFHEP00000007096	0.036377522494281
ENSFHEP00000030616	0.0618030414026954
ENSFHEP00000008517	0.673819171097074
ENSFHEP00000022487	0.152886281048431
ENSFHEP00000007859	0.101121105792841
ENSFHEP00000011485	0.784314110536283
ENSFHEP00000013667	0.15490245314881
ENSFHEP00000015542	0.0177132106875635
ENSFHEP00000015978	0.044808152644785
ENSFHEP00000017066	0.234514432983612
ENSFHEP00000017896	0.00739245034387651
ENSFHEP00000018539	0.06576205479102
ENSFHEP00000019686	0.514942905394902
ENSFHEP00000023319	0.121569569038322
ENSFHEP00000026391	0.352137639540171
ENSFHEP00000030996	0.0236251729636585
ENSFHEP00000032710	0.435082253573336
ENSFHEP00000027848	0.0279238255492636
ENSFHEP00000020173	0.0732339391619541
ENSFHEP00000033940	0.00530454731080204
ENSFHEP00000025826	0.00936402903578091
ENSFHEP00000022767	0.0211318467633355
ENSFHEP00000026810	0.584693162964666
ENSFHEP00000005555	0.0127534533767095
ENSFHEP00000009669	0.651376568393189
ENSFHEP00000004232	0.210880314960469
ENSFHEP00000017618	0.371065464129969
ENSFHEP00000017945	0.431429627580146
ENSFHEP00000020631	0.253608536478962
ENSFHEP00000025667	0.0468547453635681
ENSFHEP00000026249	0.00229250584266111
ENSFHEP00000028343	0.130255502005577
ENSFHEP00000005566	0.134167585118226
ENSFHEP00000008997	0.154185658370175
ENSFHEP00000000390	0.0214013875756576
ENSFHEP00000033327	0.192605183519591
ENSFHEP00000008598	0.220994073603101
ENSFHEP00000013554	0.425454123229374
ENSFHEP00000025391	0.183485827927132
ENSFHEP00000034415	0.0557712465829227
ENSFHEP00000026776	0.728044184104177
ENSFHEP00000012526	0.139756929929671
ENSFHEP00000034180	0.155533520278473
ENSFHEP00000002372	0.144384083988663
ENSFHEP00000026998	0.0256530516475723
ENSFHEP00000005912	0.468085767206601
ENSFHEP00000007196	0.91854031491905
ENSFHEP00000007364	0.861244351897523
ENSFHEP00000019463	0.00171888522431212
ENSFHEP00000028713	0.00427341899353197
ENSFHEP00000030629	0.0466536808140429
ENSFHEP00000022869	0.193434011386602
ENSFHEP00000012093	0.298746866956213
ENSFHEP00000013094	0.552005232656328
ENSFHEP00000001619	0.105416495823224
ENSFHEP00000022752	0.283757074804297
ENSFHEP00000006953	0.100296790937731
ENSFHEP00000027447	0.989973722676476
ENSFHEP00000011156	0.299738511886023
ENSFHEP00000017521	0.143671684490642
ENSFHEP00000027025	0.618481109047581
ENSFHEP00000034421	0.0761073293245258
ENSFHEP00000005807	0.770804910615934
ENSFHEP00000012476	0.468609644583398
ENSFHEP00000030113	0.877253716969004
ENSFHEP00000032376	0.0285556734548468
ENSFHEP00000033270	0.0248694602616454
ENSFHEP00000001744	0.0790569949758621
ENSFHEP00000010796	0.00700853702711487
ENSFHEP00000015844	0.0553760326534976
ENSFHEP00000027941	0.134277064059133
ENSFHEP00000016505	0.52246833614763
ENSFHEP00000022269	0.119671722342533
ENSFHEP00000002816	0.630642667772428
ENSFHEP00000027726	0.59144879776644
ENSFHEP00000033484	0.135308668951599
ENSFHEP00000028240	0.581823788241571
ENSFHEP00000018149	0.106843872102893
ENSFHEP00000018158	0.632669358773627
ENSFHEP00000001329	0.00585521129517325
ENSFHEP00000033710	0.468471002982345
ENSFHEP00000028939	0.241934635788356
ENSFHEP00000021036	0.00805515349542905
ENSFHEP00000031408	0.654190772601182
ENSFHEP00000007614	0.113058781792814
ENSFHEP00000017973	0.0895792101712861
ENSFHEP00000020758	0.00826565366820992
ENSFHEP00000025984	0.0471680647172112
ENSFHEP00000006378	0.0345575820263757
ENSFHEP00000015266	0.0277942120549921
ENSFHEP00000016267	0.0199548249005744
ENSFHEP00000027792	0.499852156448744
ENSFHEP00000030935	0.0694890888776332
ENSFHEP00000032266	0.960696180425079
ENSFHEP00000034563	0.0839762657312229
ENSFHEP00000008704	0.0444873097048395
ENSFHEP00000021600	0.321909999298106
ENSFHEP00000000602	0.016267783316485
ENSFHEP00000008697	0.706428557726572
ENSFHEP00000013368	0.0373780807397784
ENSFHEP00000033587	0.84862377515718
ENSFHEP00000013283	0.255062112833707
ENSFHEP00000018818	0.0440290174926993
ENSFHEP00000020246	0.487419540710188
ENSFHEP00000021216	0.710358800229957
ENSFHEP00000034791	0.722742534654172
ENSFHEP00000032008	0.0598517170990193
ENSFHEP00000016248	0.171635060154013
ENSFHEP00000011675	0.494700268240722
ENSFHEP00000004221	0.288704473734349
ENSFHEP00000007052	0.170624942448519
ENSFHEP00000007302	0.0877531727217203
ENSFHEP00000017222	0.0333203881737119
ENSFHEP00000022865	0.013292898163189
ENSFHEP00000008266	0.390610511729356
ENSFHEP00000015388	0.287840296126631
ENSFHEP00000026131	0.391625858640902
ENSFHEP00000034404	0.422169447917068
ENSFHEP00000003683	0.971538990307326
ENSFHEP00000002890	0.0184966350747057
ENSFHEP00000028280	0.19092451656099
ENSFHEP00000003457	0.0341037127112788
ENSFHEP00000023793	0.0232607489288781
ENSFHEP00000028002	0.0991320128384188
ENSFHEP00000031713	0.973055096975357
ENSFHEP00000019458	0.00201162925477223
ENSFHEP00000032563	0.0861147898112611
ENSFHEP00000007784	0.0527518727215576
ENSFHEP00000000249	0.177898459920652
ENSFHEP00000000814	0.11663541718163
ENSFHEP00000000870	0.0650242188140899
ENSFHEP00000005607	0.0295587100783511
ENSFHEP00000009562	0.134469287020637
ENSFHEP00000011255	0.66928514597777
ENSFHEP00000013308	0.304023941346394
ENSFHEP00000014540	0.127500860923795
ENSFHEP00000014899	0.0675658015843469
ENSFHEP00000015053	0.136532537992575
ENSFHEP00000019570	0.059843943194165
ENSFHEP00000020751	0.0379866577173017
ENSFHEP00000027906	0.741638846919843
ENSFHEP00000029844	0.673526127439948
ENSFHEP00000003919	4.10580171412269e-05
ENSFHEP00000010035	0.214785590206243
ENSFHEP00000021633	0.504911036490301
ENSFHEP00000025780	0.00104395863073945
ENSFHEP00000027688	0.676156848329854
ENSFHEP00000029006	0.0299989195773384
ENSFHEP00000021044	0.304810252591553
ENSFHEP00000024163	0.000203791336286084
ENSFHEP00000021143	0.0352905765300068
ENSFHEP00000029630	0.472692066816884
ENSFHEP00000004583	0.466644638794157
ENSFHEP00000007649	0.017886404151131
ENSFHEP00000017393	0.238065881910359
ENSFHEP00000030661	0.131333086151618
ENSFHEP00000007363	0.120474900787858
ENSFHEP00000032863	0.812707401970088
ENSFHEP00000016948	0.00487258003428459
ENSFHEP00000020198	0.00556810499117239
ENSFHEP00000020700	0.145051853514645
ENSFHEP00000025998	0.249133814274655
ENSFHEP00000011923	0.416793841926201
ENSFHEP00000018161	0.0835072390526666
ENSFHEP00000005149	0.178930086592876
ENSFHEP00000010357	0.233967219460274
ENSFHEP00000027566	0.984792319650154
ENSFHEP00000007499	0.00203256615410199
ENSFHEP00000005410	0.524413069717963
ENSFHEP00000032780	0.0133679450473894
ENSFHEP00000028940	0.00228669933943274
ENSFHEP00000010527	0.605512831787589
ENSFHEP00000017941	0.974041384384767
ENSFHEP00000030260	0.0420190658264565
ENSFHEP00000031169	0.866169228581324
ENSFHEP00000032702	0.484891390808044
ENSFHEP00000033623	0.345224775513915
ENSFHEP00000033648	0.0304308807264231
ENSFHEP00000000588	0.695016722121275
ENSFHEP00000021445	0.197878290968767
ENSFHEP00000021784	0.0315632001445563
ENSFHEP00000001221	0.308482174421792
ENSFHEP00000011972	0.332567881147434
ENSFHEP00000016871	0.0224020734847255
ENSFHEP00000017867	0.00962274755759318
ENSFHEP00000020872	0.110450514961391
ENSFHEP00000021848	0.00152283962421275
ENSFHEP00000007404	0.265084452347357
ENSFHEP00000027106	0.112825422363101
ENSFHEP00000012356	0.230644491772685
ENSFHEP00000007816	0.174151686529976
ENSFHEP00000011839	0.234975093823022
ENSFHEP00000034958	0.192469165902167
ENSFHEP00000029048	0.0369777499685753
ENSFHEP00000023377	0.0943449880856005
ENSFHEP00000006128	0.00295100123805048
ENSFHEP00000026034	0.415605962863738
ENSFHEP00000026679	0.706608949159026
ENSFHEP00000003680	0.375930742441537
ENSFHEP00000006991	0.0276669469606129
ENSFHEP00000009145	0.367350135293556
ENSFHEP00000026660	0.0330905960237172
ENSFHEP00000028627	0.0751524578082796
ENSFHEP00000019605	0.017528091579486
ENSFHEP00000023661	0.682497820873987
ENSFHEP00000027485	0.569088683773512
ENSFHEP00000012320	0.00217102790476981
ENSFHEP00000012754	0.862697743088816
ENSFHEP00000026664	0.094200629872287
ENSFHEP00000021916	0.171267898291118
ENSFHEP00000021358	0.110797846188787
ENSFHEP00000033238	0.148772603155985
ENSFHEP00000000550	0.0468663091868489
ENSFHEP00000002641	0.119956543670233
ENSFHEP00000005277	0.211591117958436
ENSFHEP00000006224	0.028517632426761
ENSFHEP00000025547	0.417478082543788
ENSFHEP00000025932	0.00503140125628476
ENSFHEP00000030161	0.0987385547158493
ENSFHEP00000033140	0.100907597660743
ENSFHEP00000033712	0.00750920719000603
ENSFHEP00000010662	0.0119653943365209
ENSFHEP00000006421	0.384026057497153
ENSFHEP00000024628	0.0276987201142804
ENSFHEP00000013675	0.00992910095993753
ENSFHEP00000016682	0.803390673881827
ENSFHEP00000023658	0.325759090237067
ENSFHEP00000003644	0.9886473643478
ENSFHEP00000008351	0.000345268705080779
ENSFHEP00000029099	0.00247519513247183
ENSFHEP00000032034	0.121338890268968
ENSFHEP00000005860	0.187703064867042
ENSFHEP00000000395	0.104259264527464
ENSFHEP00000014524	0.801431764967485
ENSFHEP00000018042	0.43942467592788
ENSFHEP00000033309	0.149591589631809
ENSFHEP00000001531	0.114096063672396
ENSFHEP00000004395	0.121338890268968
ENSFHEP00000016246	0.533214151924297
ENSFHEP00000008430	0.375022263580192
ENSFHEP00000028710	0.0220950745247194
ENSFHEP00000033701	0.818210806331648
ENSFHEP00000000760	0.204340284965135
ENSFHEP00000001313	0.178730006507098
ENSFHEP00000005127	0.283890083648656
ENSFHEP00000007257	0.0119946768637731
ENSFHEP00000008035	0.954876152533627
ENSFHEP00000015249	0.223626981087859
ENSFHEP00000023875	0.8733030644457
ENSFHEP00000026206	0.90698256187717
ENSFHEP00000026352	0.835010040275145
ENSFHEP00000031953	0.0590709599176309
ENSFHEP00000033865	0.630603766850232
ENSFHEP00000005018	0.0108386726507102
ENSFHEP00000006102	0.191997713657886
ENSFHEP00000008082	0.272482673613306
ENSFHEP00000008412	0.0758475778735371
ENSFHEP00000010300	0.645834119362588
ENSFHEP00000014021	0.167778603374714
ENSFHEP00000017321	0.499215665684443
ENSFHEP00000020263	0.326360549151721
ENSFHEP00000031936	0.0944328863523643
ENSFHEP00000002653	0.0624673275636165
ENSFHEP00000006613	0.235904623369268
ENSFHEP00000010814	0.671610786663675
ENSFHEP00000016760	0.91424471036647
ENSFHEP00000021485	0.399556703960789
ENSFHEP00000007954	0.647032050839126
ENSFHEP00000011270	0.177482444225937
ENSFHEP00000002225	0.457402898270461
ENSFHEP00000018741	0.392688494241199
ENSFHEP00000031872	0.176637467500518
ENSFHEP00000001243	0.0764890299959529
ENSFHEP00000011035	0.885632667102768
ENSFHEP00000025442	0.383825965213002
ENSFHEP00000019411	0.86902972921398
ENSFHEP00000033860	0.660500017675765
ENSFHEP00000004013	0.0644762132126648
ENSFHEP00000015425	0.538625428972938
ENSFHEP00000004761	0.0333224025006197
ENSFHEP00000009708	0.708299553318198
ENSFHEP00000008138	0.92117503388215
ENSFHEP00000016962	0.0323374489034892
ENSFHEP00000000103	0.302543991103118
ENSFHEP00000001304	0.824332991746741
ENSFHEP00000005075	0.646672891119908
ENSFHEP00000008184	0.626384821736854
ENSFHEP00000009949	0.0693366387668881
ENSFHEP00000021508	0.609859552974827
ENSFHEP00000013262	0.283173141865459
ENSFHEP00000027680	0.0241666631334666
ENSFHEP00000012436	0.595252932543188
ENSFHEP00000014149	0.417507983151573
ENSFHEP00000026207	0.00355231972691952
ENSFHEP00000030270	0.064627931022987
ENSFHEP00000001656	0.0565870892849276
ENSFHEP00000002341	0.186939005686421
ENSFHEP00000004545	0.253459452380866
ENSFHEP00000005218	0.237790059547287
ENSFHEP00000005386	0.00636165551162572
ENSFHEP00000008435	0.495204587425357
ENSFHEP00000010482	0.122825350362473
ENSFHEP00000013322	0.0204693080452617
ENSFHEP00000013713	0.127369145985468
ENSFHEP00000016562	0.231260399962164
ENSFHEP00000018432	0.0686969508729052
ENSFHEP00000020288	0.00441766049225448
ENSFHEP00000021279	0.397122869086651
ENSFHEP00000021582	0.61178408536249
ENSFHEP00000028850	0.215794835602909
ENSFHEP00000017759	0.378311674816243
ENSFHEP00000008933	0.112410566497626
ENSFHEP00000010727	0.0925345477602141
ENSFHEP00000012006	0.134827470742056
ENSFHEP00000015535	0.483458254430167
ENSFHEP00000019085	0.814385984585469
ENSFHEP00000020827	0.455429123358977
ENSFHEP00000024942	0.984952856368527
ENSFHEP00000016231	0.383782146740617
ENSFHEP00000012906	0.00404504036089692
ENSFHEP00000002706	0.371876649774806
ENSFHEP00000006152	0.113334886810745
ENSFHEP00000005787	0.0499895716198958
ENSFHEP00000014941	0.161220211522984
ENSFHEP00000022030	0.109073864583388
ENSFHEP00000026685	0.212415343471324
ENSFHEP00000029810	0.0222594783910098
ENSFHEP00000003371	0.199069505975291
ENSFHEP00000003046	0.787120218416691
ENSFHEP00000016115	0.0969563637487605
ENSFHEP00000003579	0.782088920456283
ENSFHEP00000001211	0.0966364956639701
ENSFHEP00000003968	0.393218741078304
ENSFHEP00000009811	0.445688817646889
ENSFHEP00000027891	0.0072709740814201
ENSFHEP00000034782	0.0964890727659717
ENSFHEP00000026702	0.533527194889588
ENSFHEP00000012329	0.164494968999821
ENSFHEP00000005569	0.983273133145725
ENSFHEP00000016184	0.322835075408088
ENSFHEP00000020766	0.0399159831318113
ENSFHEP00000021029	0.00947381032869134
ENSFHEP00000026388	0.484992934633454
ENSFHEP00000027686	0.254308676039363
ENSFHEP00000032784	0.0330039761200888
ENSFHEP00000003836	0.202412437840232
ENSFHEP00000009772	0.42783805060904
ENSFHEP00000023212	0.0275440360654697
ENSFHEP00000032127	0.286065882208696
ENSFHEP00000010911	0.38807011933551
ENSFHEP00000000258	0.560371445920599
ENSFHEP00000003261	0.284338438975405
ENSFHEP00000008381	0.196245201005688
ENSFHEP00000020735	0.265459510183643
ENSFHEP00000000331	0.011592609830981
ENSFHEP00000007838	0.0418360439838939
ENSFHEP00000010879	0.296484130290767
ENSFHEP00000002349	0.032802027632069
ENSFHEP00000011778	0.0277954328149675
